2.190771316,-9.760427622,0.896,11.2
2.229875397,-9.79158637,0.9,11.25
2.269103799,-9.822588453,0.904,11.3
2.308455895,-9.853433375,0.908,11.35
2.347931055,-9.884120642,0.912,11.4
2.387528649,-9.914649763,0.916,11.45
2.427248042,-9.94502025,0.92,11.5
2.467088599,-9.975231617,0.924,11.55
2.507049682,-10.00528338,0.928,11.6
2.547130652,-10.03517506,0.932,11.65
2.587330868,-10.06490618,0.936,11.7
2.627649687,-10.09447626,0.94,11.75
2.668086463,-10.12388482,0.944,11.8
2.70864055,-10.15313141,0.948,11.85
2.749311298,-10.18221554,0.952,11.9
2.790098057,-10.21113676,0.956,11.95
2.831000174,-10.2398946,0.96,12
2.872016995,-10.26848861,0.964,12.05
2.913147864,-10.29691832,0.968,12.1
2.954392122,-10.32518327,0.972,12.15
2.99574911,-10.35328303,0.976,12.2
3.037218165,-10.38121713,0.98,12.25
3.078798625,-10.40898513,0.984,12.3
3.120489824,-10.43658659,0.988,12.35
3.162291096,-10.46402107,0.992,12.4
3.20420177,-10.49128812,0.996,12.45
3.246221177,-10.51838731,1,12.5
3.288348644,-10.54531821,1.004,12.55
3.330583497,-10.57208038,1.008,12.6
3.372925061,-10.5986734,1.012,12.65
3.415372658,-10.62509684,1.016,12.7
3.457925609,-10.65135027,1.02,12.75
3.500583233,-10.67743329,1.024,12.8
3.543344848,-10.70334547,1.028,12.85
3.586209769,-10.72908639,1.032,12.9
3.62917731,-10.75465565,1.036,12.95
3.672246785,-10.78005284,1.04,13
3.715417503,-10.80527755,1.044,13.05
3.758688774,-10.83032937,1.048,13.1
3.802059907,-10.8552079,1.052,13.15
3.845530206,-10.87991275,1.056,13.2
3.889098977,-10.90444353,1.06,13.25
3.932765522,-10.92879983,1.064,13.3
3.976529142,-10.95298128,1.068,13.35
4.020389138,-10.97698747,1.072,13.4
4.064344808,-11.00081804,1.076,13.45
4.108395448,-11.02447259,1.08,13.5
4.152540353,-11.04795075,1.084,13.55
4.196778818,-11.07125214,1.088,13.6
4.241110134,-11.09437639,1.092,13.65
4.285533593,-11.11732313,1.096,13.7
4.330048482,-11.140092,1.1,13.75
4.374654091,-11.16268263,1.104,13.8
4.419349705,-11.18509465,1.108,13.85
4.464134609,-11.20732771,1.112,13.9
4.509008088,-11.22938145,1.116,13.95
4.553969422,-11.25125553,1.12,14
4.599017892,-11.27294958,1.124,14.05
4.644152778,-11.29446327,1.128,14.1
4.689373357,-11.31579625,1.132,14.15
4.734678906,-11.33694817,1.136,14.2
4.780068701,-11.3579187,1.14,14.25
4.825542014,-11.37870751,1.144,14.3
4.871098118,-11.39931425,1.148,14.35
4.916736284,-11.41973861,1.152,14.4
4.962455783,-11.43998026,1.156,14.45
5.008255882,-11.46003886,1.16,14.5
5.05413585,-11.4799141,1.164,14.55
5.10009495,-11.49960567,1.168,14.6
5.14613245,-11.51911324,1.172,14.65
5.192247611,-11.5384365,1.176,14.7
5.238439695,-11.55757516,1.18,14.75
5.284707965,-11.57652889,1.184,14.8
5.33105168,-11.59529739,1.188,14.85
5.377470097,-11.61388037,1.192,14.9
5.423962475,-11.63227753,1.196,14.95
5.470528069,-11.65048857,1.2,15
5.517166135,-11.66851321,1.204,15.05
5.563875926,-11.68635115,1.208,15.1
5.610656695,-11.70400211,1.212,15.15
5.657507693,-11.7214658,1.216,15.2
5.704428171,-11.73874195,1.22,15.25
5.751417378,-11.75583029,1.224,15.3
5.798474563,-11.77273052,1.228,15.35
5.845598971,-11.7894424,1.232,15.4
5.89278985,-11.80596564,1.236,15.45
5.940046445,-11.82229999,1.24,15.5
5.987367998,-11.83844519,1.244,15.55
6.034753753,-11.85440096,1.248,15.6
6.082202953,-11.87016707,1.252,15.65
6.129714837,-11.88574326,1.256,15.7
6.177288645,-11.90112927,1.26,15.75
6.224923617,-11.91632487,1.264,15.8
6.27261899,-11.9313298,1.268,15.85
6.320374001,-11.94614383,1.272,15.9
6.368187886,-11.96076673,1.276,15.95
6.41605988,-11.97519825,1.28,16
6.463989216,-11.98943817,1.284,16.05
6.511975129,-12.00348626,1.288,16.1
6.56001685,-12.0173423,1.292,16.15
6.608113611,-12.03100606,1.296,16.2
6.656264642,-12.04447732,1.3,16.25
6.704469173,-12.05775587,1.304,16.3
6.752726432,-12.07084149,1.308,16.35
6.801035647,-12.08373399,1.312,16.4
6.849396046,-12.09643314,1.316,16.45
6.897806854,-12.10893875,1.32,16.5
6.946267298,-12.12125062,1.324,16.55
6.994776601,-12.13336855,1.328,16.6
7.043333987,-12.14529234,1.332,16.65
7.09193868,-12.15702181,1.336,16.7
7.140589902,-12.16855677,1.34,16.75
7.189286875,-12.17989703,1.344,16.8
7.238028819,-12.19104242,1.348,16.85
7.286814954,-12.20199274,1.352,16.9
7.3356445,-12.21274784,1.356,16.95
7.384516676,-12.22330753,1.36,17
7.4334307,-12.23367165,1.364,17.05
7.482385789,-12.24384003,1.368,17.1
7.531381159,-12.25381251,1.372,17.15
7.580416027,-12.26358893,1.376,17.2
7.629489609,-12.27316913,1.38,17.25
7.678601118,-12.28255296,1.384,17.3
7.72774977,-12.29174027,1.388,17.35
7.776934778,-12.30073091,1.392,17.4
7.826155355,-12.30952475,1.396,17.45
7.875410714,-12.31812162,1.4,17.5
7.924700066,-12.32652141,1.404,17.55
7.974022622,-12.33472398,1.408,17.6
8.023377594,-12.34272919,1.412,17.65
8.072764192,-12.35053692,1.416,17.7
8.122181626,-12.35814704,1.42,17.75
8.171629105,-12.36555942,1.424,17.8
8.221105838,-12.37277396,1.428,17.85
8.270611033,-12.37979054,1.432,17.9
8.320143898,-12.38660904,1.436,17.95
8.369703641,-12.39322935,1.44,18
8.419289468,-12.39965137,1.444,18.05
8.468900587,-12.405875,1.448,18.1
8.518536204,-12.41190014,1.452,18.15
8.568195524,-12.41772668,1.456,18.2
8.617877752,-12.42335454,1.46,18.25
8.667582095,-12.42878363,1.464,18.3
8.717307756,-12.43401386,1.468,18.35
8.76705394,-12.43904514,1.472,18.4
8.816819852,-12.4438774,1.476,18.45
8.866604694,-12.44851056,1.48,18.5
8.916407671,-12.45294454,1.484,18.55
8.966227985,-12.45717927,1.488,18.6
9.016064839,-12.46121469,1.492,18.65
9.065917437,-12.46505073,1.496,18.7
9.115784979,-12.46868733,1.5,18.75
9.165666669,-12.47212443,1.504,18.8
9.215561709,-12.47536198,1.508,18.85
9.265469299,-12.47839992,1.512,18.9
9.315388642,-12.48123821,1.516,18.95
9.365318938,-12.4838768,1.52,19
9.41525939,-12.48631565,1.524,19.05
9.465209197,-12.48855471,1.528,19.1
9.515167561,-12.49059396,1.532,19.15
9.565133682,-12.49243336,1.536,19.2
9.615106761,-12.49407288,1.54,19.25
9.665085999,-12.4955125,1.544,19.3
9.715070595,-12.49675219,1.548,19.35
9.76505975,-12.49779193,1.552,19.4
9.815052664,-12.4986317,1.556,19.45
9.865048537,-12.4992715,1.56,19.5
9.915046569,-12.49971131,1.564,19.55
9.965045961,-12.49995113,1.568,19.6
10.01504591,-12.49999094,1.572,19.65
10.06504562,-12.49983076,1.576,19.7
10.11504429,-12.49947058,1.58,19.75
10.16504112,-12.49891041,1.584,19.8
10.21503531,-12.49815026,1.588,19.85
10.26502605,-12.49719013,1.592,19.9
10.31501256,-12.49603005,1.596,19.95
10.36499403,-12.49467004,1.6,20
10.41496966,-12.49311011,1.604,20.05
10.46493864,-12.49135029,1.608,20.1
10.51490019,-12.48939061,1.612,20.15
10.5648535,-12.4872311,1.616,20.2
10.61479777,-12.48487179,1.62,20.25
10.66473221,-12.48231273,1.624,20.3
10.71465601,-12.47955395,1.628,20.35
10.76456837,-12.4765955,1.632,20.4
10.81446851,-12.47343742,1.636,20.45
10.86435561,-12.47007977,1.64,20.5
10.91422888,-12.46652259,1.644,20.55
10.96408752,-12.46276595,1.648,20.6
11.01393074,-12.45880991,1.652,20.65
11.06375774,-12.45465453,1.656,20.7
11.11356771,-12.45029987,1.66,20.75
11.16335987,-12.44574601,1.664,20.8
11.21313341,-12.44099302,1.668,20.85
11.26288755,-12.43604097,1.672,20.9
11.31262148,-12.43088995,1.676,20.95
11.3623344,-12.42554003,1.68,21
11.41202553,-12.4199913,1.684,21.05
11.46169407,-12.41424385,1.688,21.1
11.51133922,-12.40829778,1.692,21.15
11.56096019,-12.40215317,1.696,21.2
11.61055618,-12.39581013,1.7,21.25
11.6601264,-12.38926876,1.704,21.3
11.70967006,-12.38252915,1.708,21.35
11.75918637,-12.37559143,1.712,21.4
11.80867453,-12.3684557,1.716,21.45
11.85813375,-12.36112208,1.72,21.5
11.90756324,-12.35359067,1.724,21.55
11.95696222,-12.34586161,1.728,21.6
12.00632987,-12.33793502,1.732,21.65
12.05566543,-12.32981101,1.736,21.7
12.1049681,-12.32148974,1.74,21.75
12.15423709,-12.31297131,1.744,21.8
12.20347161,-12.30425588,1.748,21.85
12.25267087,-12.29534359,1.752,21.9
12.30183409,-12.28623457,1.756,21.95
12.35096049,-12.27692896,1.76,22
12.40004926,-12.26742693,1.764,22.05
12.44909964,-12.25772862,1.768,22.1
12.49811083,-12.24783419,1.772,22.15
12.54708205,-12.23774379,1.776,22.2
12.59601252,-12.22745759,1.78,22.25
12.64490145,-12.21697574,1.784,22.3
12.69374807,-12.20629843,1.788,22.35
12.74255158,-12.19542582,1.792,22.4
12.79131121,-12.18435808,1.796,22.45
12.84002618,-12.17309539,1.8,22.5
12.88869572,-12.16163793,1.804,22.55
12.93731903,-12.14998588,1.808,22.6
12.98589534,-12.13813944,1.812,22.65
13.03442388,-12.12609878,1.816,22.7
13.08290387,-12.11386411,1.82,22.75
13.13133454,-12.10143562,1.824,22.8
13.1797151,-12.0888135,1.828,22.85
13.22804479,-12.07599796,1.832,22.9
13.27632283,-12.06298921,1.836,22.95
13.32454845,-12.04978745,1.84,23
13.37272087,-12.0363929,1.844,23.05
13.42083933,-12.02280576,1.848,23.1
13.46890306,-12.00902625,1.852,23.15
13.51691129,-11.99505461,1.856,23.2
13.56486324,-11.98089104,1.86,23.25
13.61275816,-11.96653578,1.864,23.3
13.66059527,-11.95198905,1.868,23.35
13.70837382,-11.93725109,1.872,23.4
13.75609303,-11.92232214,1.876,23.45
13.80375214,-11.90720243,1.88,23.5
13.85135039,-11.8918922,1.884,23.55
13.89888702,-11.87639171,1.888,23.6
13.94636127,-11.86070119,1.892,23.65
13.99377238,-11.8448209,1.896,23.7
14.04111959,-11.8287511,1.9,23.75
14.08840214,-11.81249203,1.904,23.8
14.13561927,-11.79604397,1.908,23.85
14.18277024,-11.77940717,1.912,23.9
14.22985428,-11.76258189,1.916,23.95
14.27687064,-11.74556842,1.92,24
14.32381857,-11.72836702,1.924,24.05
14.37069733,-11.71097796,1.928,24.1
14.41750615,-11.69340153,1.932,24.15
14.46424429,-11.67563801,1.936,24.2
14.510911,-11.65768768,1.94,24.25
14.55750554,-11.63955082,1.944,24.3
14.60402716,-11.62122773,1.948,24.35
14.65047511,-11.6027187,1.952,24.4
14.69684866,-11.58402403,1.956,24.45
14.74314706,-11.56514401,1.96,24.5
14.78936957,-11.54607895,1.964,24.55
14.83551545,-11.52682916,1.968,24.6
14.88158395,-11.50739493,1.972,24.65
14.92757436,-11.48777659,1.976,24.7
14.97348592,-11.46797444,1.98,24.75
15.01931791,-11.44798881,1.984,24.8
15.06506959,-11.42782,1.988,24.85
15.11074023,-11.40746836,1.992,24.9
15.15632909,-11.38693419,1.996,24.95
15.20183546,-11.36621784,2,25
15.24725859,-11.34531962,2.004,25.05
15.29259777,-11.32423988,2.008,25.1
15.33785227,-11.30297895,2.012,25.15
15.38302136,-11.28153717,2.016,25.2
15.42810433,-11.25991489,2.02,25.25
15.47310044,-11.23811246,2.024,25.3
15.51800899,-11.21613021,2.028,25.35
15.56282924,-11.1939685,2.032,25.4
15.6075605,-11.17162769,2.036,25.45
15.65220203,-11.14910814,2.04,25.5
15.69675312,-11.1264102,2.044,25.55
15.74121307,-11.10353423,2.048,25.6
15.78558116,-11.08048061,2.052,25.65
15.82985668,-11.05724971,2.056,25.7
15.87403892,-11.03384189,2.06,25.75
15.91812718,-11.01025752,2.064,25.8
15.96212075,-10.98649699,2.068,25.85
16.00601892,-10.96256068,2.072,25.9
16.049821,-10.93844897,2.076,25.95
16.09352628,-10.91416224,2.08,26
16.13713406,-10.88970089,2.084,26.05
16.18064365,-10.8650653,2.088,26.1
16.22405435,-10.84025587,2.092,26.15
16.26736547,-10.815273,2.096,26.2
16.31057631,-10.79011708,2.1,26.25
16.35368618,-10.76478852,2.104,26.3
16.39669439,-10.73928773,2.108,26.35
16.43960025,-10.71361511,2.112,26.4
16.48240308,-10.68777106,2.116,26.45
16.52510219,-10.66175602,2.12,26.5
16.5676969,-10.63557039,2.124,26.55
16.61018653,-10.60921458,2.128,26.6
16.65257039,-10.58268904,2.132,26.65
16.69484781,-10.55599416,2.136,26.7
16.73701812,-10.5291304,2.14,26.75
16.77908063,-10.50209816,2.144,26.8
16.82103468,-10.4748979,2.148,26.85
16.86287959,-10.44753003,2.152,26.9
16.9046147,-10.419995,2.156,26.95
16.94623933,-10.39229326,2.16,27
16.98775282,-10.36442524,2.164,27.05
17.02915451,-10.33639139,2.168,27.1
17.07044373,-10.30819215,2.172,27.15
17.11161983,-10.27982799,2.176,27.2
17.15268214,-10.25129935,2.18,27.25
17.19363,-10.22260668,2.184,27.3
17.23446277,-10.19375046,2.188,27.35
17.27517979,-10.16473113,2.192,27.4
17.3157804,-10.13554918,2.196,27.45
17.35626397,-10.10620505,2.2,27.5
17.39662983,-10.07669922,2.204,27.55
17.43687734,-10.04703217,2.208,27.6
17.47700587,-10.01720436,2.212,27.65
17.51701477,-9.987216279,2.216,27.7
17.55690339,-9.957068403,2.22,27.75
17.5966711,-9.926761214,2.224,27.8
17.63631727,-9.896295196,2.228,27.85
17.67584125,-9.865670838,2.232,27.9
17.71524242,-9.83488863,2.236,27.95
17.75452015,-9.803949064,2.24,28
17.79367381,-9.772852634,2.244,28.05
17.83270276,-9.741599839,2.248,28.1
17.8716064,-9.710191179,2.252,28.15
17.91038409,-9.678627156,2.256,28.2
17.94903521,-9.646908275,2.26,28.25
17.98755915,-9.615035044,2.264,28.3
18.02595528,-9.583007972,2.268,28.35
18.064223,-9.550827573,2.272,28.4
18.1023617,-9.51849436,2.276,28.45
18.14037076,-9.486008852,2.28,28.5
18.17824957,-9.453371568,2.284,28.55
18.21599753,-9.42058303,2.288,28.6
18.25361403,-9.387643763,2.292,28.65
18.29109848,-9.354554294,2.296,28.7
18.32845027,-9.321315152,2.3,28.75
18.3656688,-9.28792687,2.304,28.8
18.40275348,-9.25438998,2.308,28.85
18.43970372,-9.220705021,2.312,28.9
18.47651893,-9.186872531,2.316,28.95
18.51319851,-9.15289305,2.32,29
18.54974188,-9.118767124,2.324,29.05
18.58614845,-9.084495298,2.328,29.1
18.62241764,-9.05007812,2.332,29.15
18.65854888,-9.015516141,2.336,29.2
18.69454158,-8.980809913,2.34,29.25
18.73039517,-8.945959993,2.344,29.3
18.76610907,-8.910966938,2.348,29.35
18.80168271,-8.875831308,2.352,29.4
18.83711553,-8.840553664,2.356,29.45
18.87240695,-8.805134572,2.36,29.5
18.90755642,-8.769574598,2.364,29.55
18.94256336,-8.733874311,2.368,29.6
18.97742723,-8.698034282,2.372,29.65
19.01214745,-8.662055084,2.376,29.7
19.04672348,-8.625937294,2.38,29.75
19.08115477,-8.58968149,2.384,29.8
19.11544075,-8.55328825,2.388,29.85
19.14958089,-8.516758158,2.392,29.9
19.18357464,-8.480091798,2.396,29.95
19.21742144,-8.443289757,2.4,30
19.25112077,-8.406352623,2.404,30.05
19.28467209,-8.369280988,2.408,30.1
19.31807484,-8.332075445,2.412,30.15
19.35132851,-8.294736588,2.416,30.2
19.38443256,-8.257265016,2.42,30.25
19.41738646,-8.219661328,2.424,30.3
19.45018967,-8.181926125,2.428,30.35
19.48284169,-8.144060012,2.432,30.4
19.51534198,-8.106063594,2.436,30.45
19.54769003,-8.067937479,2.44,30.5
19.57988531,-8.029682278,2.444,30.55
19.61192731,-7.991298601,2.448,30.6
19.64381553,-7.952787064,2.452,30.65
19.67554944,-7.914148283,2.456,30.7
19.70712854,-7.875382875,2.46,30.75
19.73855233,-7.836491461,2.464,30.8
19.76982031,-7.797474664,2.468,30.85
19.80093197,-7.758333107,2.472,30.9
19.83188681,-7.719067417,2.476,30.95
19.86268434,-7.679678223,2.48,31
19.89332407,-7.640166153,2.484,31.05
19.92380551,-7.600531841,2.488,31.1
19.95412816,-7.560775921,2.492,31.15
19.98429155,-7.520899028,2.496,31.2
20.01429519,-7.480901801,2.5,31.25
20.04413861,-7.44078488,2.504,31.3
20.07382131,-7.400548907,2.508,31.35
20.10334284,-7.360194525,2.512,31.4
20.13270271,-7.31972238,2.516,31.45
20.16190046,-7.279133119,2.52,31.5
20.19093562,-7.238427393,2.524,31.55
20.21980773,-7.197605851,2.528,31.6
20.24851632,-7.156669149,2.532,31.65
20.27706093,-7.11561794,2.536,31.7
20.30544111,-7.074452881,2.54,31.75
20.3336564,-7.033174631,2.544,31.8
20.36170636,-6.99178385,2.548,31.85
20.38959052,-6.950281201,2.552,31.9
20.41730846,-6.908667347,2.556,31.95
20.44485971,-6.866942955,2.56,32
20.47224385,-6.825108692,2.564,32.05
20.49946044,-6.783165228,2.568,32.1
20.52650903,-6.741113233,2.572,32.15
20.5533892,-6.69895338,2.576,32.2
20.58010052,-6.656686344,2.58,32.25
20.60664255,-6.614312802,2.584,32.3
20.63301488,-6.57183343,2.588,32.35
20.65921708,-6.52924891,2.592,32.4
20.68524873,-6.486559921,2.596,32.45
20.71110942,-6.443767148,2.6,32.5
20.73679873,-6.400871274,2.604,32.55
20.76231625,-6.357872987,2.608,32.6
20.78766158,-6.314772974,2.612,32.65
20.8128343,-6.271571925,2.616,32.7
20.83783402,-6.22827053,2.62,32.75
20.86266033,-6.184869484,2.624,32.8
20.88731284,-6.141369479,2.628,32.85
20.91179116,-6.097771213,2.632,32.9
20.93609488,-6.054075383,2.636,32.95
20.96022363,-6.010282687,2.64,33
20.98417701,-5.966393828,2.644,33.05
21.00795465,-5.922409506,2.648,33.1
